FPS,BLUE_X,BLUE_Y,RED_X,RED_Y
16.9,199,201,367,151
16.9,200,201,367,151
16.9,199,201,367,150
16.9,198,200,365,149
16.9,195,200,363,149
16.9,194,200,362,149
16.9,194,200,363,149
16.9,195,200,363,148
16.6,197,200,365,147
16.6,198,200,366,147
16.6,199,201,366,146
16.6,200,201,366,144
16.6,200,200,366,141
16.6,202,200,366,138
16.6,204,200,367,136
16.6,205,201,368,136
16.6,206,201,369,135
16.6,206,202,368,136
16.6,205,202,368,136
16.6,205,203,367,136
16.6,204,204,366,137
16.6,203,204,365,137
16.6,203,204,365,138
16.6,202,205,364,140
16.9,201,206,363,143
16.9,197,208,361,145
16.9,195,209,358,148
16.9,193,211,357,151
16.9,191,212,355,152
16.9,190,211,355,154
16.9,191,212,356,155
16.9,191,213,357,157
16.9,192,214,357,159
16.9,192,214,358,159
16.9,193,213,359,159
16.9,195,213,361,159
16.9,196,212,363,159
16.9,198,211,365,159
16.9,199,211,366,159
16.9,199,211,366,159
16.9,200,210,366,159
16.5,200,210,367,159
16.5,201,211,368,159
16.5,202,210,369,159
16.5,203,209,369,157
16.5,203,209,370,155
16.5,204,208,371,155
16.5,204,207,371,154
16.5,205,207,371,153
16.5,205,207,372,152
16.5,205,206,371,151
16.5,205,205,371,149
16.5,204,204,370,148
16.5,202,204,369,147
16.5,201,203,367,145
16.5,200,204,365,143
16.5,201,206,364,142
16.5,202,207,364,140
16.7,207,208,366,137
16.7,212,209,370,133
16.7,217,208,373,130
16.7,218,207,375,128
16.7,219,207,375,127
16.7,220,207,375,127
16.7,221,207,377,126
16.7,223,207,379,125
16.7,225,207,379,125
16.7,225,207,379,125
16.7,226,207,381,125
16.7,227,207,382,125
16.7,228,208,382,126
16.7,227,208,382,127
16.7,225,208,381,129
16.7,224,208,380,131
16.4,222,210,379,132
16.4,222,210,379,133
16.4,222,210,379,134
16.4,220,209,378,134
16.4,218,210,376,135
16.4,216,211,373,135
16.4,215,211,372,135
16.4,217,211,375,135
16.4,221,210,378,134
16.4,224,207,382,132
16.4,229,206,386,129
16.4,234,203,390,126
16.4,240,200,395,120
16.4,244,198,399,116
16.4,247,195,402,114
16.4,248,194,403,111
16.4,248,193,402,110
16.7,246,192,399,108
16.7,244,192,397,107
16.7,242,191,395,106
16.7,241,191,394,105
16.7,240,190,393,104
16.7,240,190,392,103
16.7,239,190,391,103
16.7,238,190,391,103
16.7,239,190,391,103
16.7,238,190,391,103
16.7,238,190,391,103
16.7,238,190,391,103
16.7,238,190,391,103
16.7,238,190,390,103
16.7,237,190,390,104
16.7,237,190,390,105
16.7,236,190,390,106
16.6,235,191,389,108
16.6,232,192,386,110
16.6,230,195,384,112
16.6,228,198,381,115
16.6,226,200,380,119
16.6,225,202,380,121
16.6,225,203,380,122
16.6,226,205,381,124
16.6,226,206,381,125
16.6,226,206,381,125
16.6,225,207,381,126
16.6,225,207,381,125
16.6,225,207,381,125
16.6,226,204,382,123
16.6,227,201,385,121
16.6,228,200,387,122
16.7,228,202,386,124
16.7,226,201,385,124
16.7,226,199,385,122
16.7,227,196,387,121
16.7,228,194,389,121
16.7,229,194,391,120
16.7,230,192,393,120
16.7,232,190,394,119
16.7,232,189,395,118
16.7,233,189,395,118
16.7,234,190,395,117
16.7,236,190,397,115
16.7,237,188,398,113
16.7,238,186,397,110
16.7,237,186,396,108
16.7,238,186,395,104
16.7,238,184,395,102
16.4,240,185,395,100
16.4,241,186,396,100
16.4,241,187,395,100
16.4,240,188,394,100
16.4,239,188,393,101
16.4,239,189,393,101
16.4,239,190,393,103
16.4,239,191,394,103
16.4,240,192,395,105
16.4,240,194,395,106
16.4,240,195,395,107
16.4,240,196,395,108
16.4,241,196,396,109
16.4,242,196,397,110
16.4,243,196,399,111
16.4,244,196,401,113
16.4,245,197,401,113
16.4,245,195,401,113
