FPS,BLUE_X,BLUE_Y,RED_X,RED_Y
16.4,141,227,310,240
16.4,140,228,309,240
16.4,140,228,309,240
16.4,140,229,309,240
16.4,142,231,310,242
16.4,143,233,313,243
16.4,144,234,314,242
16.4,144,234,314,241
16.4,145,234,315,241
16.4,145,233,316,240
16.4,146,233,317,240
16.4,147,234,319,240
16.4,148,234,320,240
16.4,149,233,321,239
16.4,149,231,320,238
16.4,148,230,320,236
16.4,148,228,321,232
16.6,149,227,321,230
16.6,149,225,322,228
16.6,151,224,323,227
16.6,152,222,323,225
16.6,152,221,324,222
16.6,154,219,326,220
16.6,157,219,328,219
16.6,160,219,331,219
16.6,161,218,333,219
16.6,161,219,333,220
16.6,162,218,333,220
16.6,164,217,335,216
16.6,167,216,337,215
16.6,168,216,339,214
16.6,169,216,341,214
16.6,171,216,342,215
16.6,171,217,343,217
16.6,171,218,343,218
16.6,173,221,345,220
16.6,173,222,345,222
16.6,172,222,345,222
16.6,171,222,344,222
16.6,171,222,343,223
16.6,171,222,344,223
16.6,171,221,344,223
16.6,170,221,344,222
16.6,170,221,343,222
16.6,170,221,343,222
16.6,170,221,343,222
16.6,170,221,344,222
16.6,170,221,343,222
16.6,170,221,343,222
16.6,170,221,343,223
16.9,170,221,343,223
16.9,169,221,343,223
16.9,169,220,342,223
16.9,167,220,341,223
16.9,166,220,339,223
16.9,165,220,338,223
16.9,163,220,337,223
16.9,161,221,335,223
16.9,159,221,333,223
16.9,157,221,330,223
16.9,156,221,329,223
16.9,155,221,328,224
16.9,154,222,327,224
16.9,153,221,326,223
16.9,153,220,325,222
16.9,151,219,324,222
16.9,152,219,324,221
16.9,154,219,326,221
16.9,155,218,328,221
16.9,157,218,329,221
16.9,157,218,330,221
16.9,159,218,332,221
16.9,159,218,333,221
16.9,160,217,332,220
16.9,160,217,332,220
16.9,160,217,333,219
16.9,161,218,334,220
16.9,162,218,334,220
16.9,160,219,333,220
16.9,160,219,333,219
16.9,161,221,333,219
16.9,160,221,333,219
16.9,160,223,333,220
16.9,161,225,333,220
16.9,161,225,332,219
16.9,160,226,332,219
16.9,160,226,331,218
16.9,160,226,331,217
16.9,159,226,330,216
16.9,159,226,329,214
16.9,158,226,328,213
16.9,158,225,328,212
16.9,158,224,328,212
16.9,158,224,329,211
16.9,159,222,329,210
16.9,161,220,331,206
16.9,161,218,331,204
16.9,161,216,331,203
16.9,160,214,331,202
16.9,159,214,330,202
16.7,158,213,329,202
16.7,157,212,329,202
16.7,157,212,329,202
16.7,157,211,329,202
16.7,157,210,328,202
16.7,156,210,327,202
16.7,156,209,327,202
16.7,156,208,327,202
16.7,155,208,327,202
16.7,155,208,326,202
16.7,153,207,325,201
16.7,152,206,325,201
16.7,152,205,324,200
16.7,151,204,323,200
16.7,149,204,322,200
16.7,148,204,321,201
16.7,147,204,319,201
16.5,145,204,317,201
16.5,144,204,317,202
16.5,143,204,317,202
16.5,143,204,316,202
16.5,143,204,316,202
16.5,143,204,316,202
16.5,143,204,317,202
16.5,143,204,316,201
16.5,146,206,318,203
16.5,149,208,321,206
16.5,151,210,323,208
16.5,151,212,323,209
16.5,150,212,323,210
16.5,152,213,324,210
16.5,153,212,326,210
16.5,153,212,326,210
16.5,154,213,327,210
16.7,154,214,327,210
16.7,155,214,328,209
16.7,157,214,330,209
16.7,157,214,330,208
16.7,158,213,331,206
16.7,158,212,331,205
16.7,158,212,331,204
16.7,158,210,331,202
16.7,159,210,332,202
16.7,162,210,334,201
16.7,164,211,337,201
16.7,165,211,337,200
16.7,165,211,337,199
16.7,165,210,337,198
16.7,167,210,339,198
16.7,167,210,340,198
16.6,168,209,340,197
16.6,168,209,341,197
16.6,169,209,342,197
16.6,170,208,342,198
16.6,169,209,341,197
16.6,168,209,339,197
16.6,167,209,339,197
16.6,167,209,339,197
16.6,167,209,338,196
16.6,166,208,337,195
16.6,165,209,337,195
16.6,165,208,337,194
16.6,165,208,336,193
16.6,163,208,335,193
16.6,163,208,335,193
16.6,162,208,334,194
16.6,161,208,333,194
16.8,160,207,332,194
16.8,159,208,331,195
16.8,158,207,330,195
16.8,158,207,330,195
16.8,157,207,330,196
16.8,158,207,330,196
16.8,158,207,330,196
16.8,158,206,330,196
16.8,158,206,330,195
16.8,158,206,330,195
16.8,158,206,330,195
16.8,158,206,330,195
16.8,158,205,331,195
16.8,159,204,331,194
16.8,159,204,331,194
16.8,158,204,331,194
16.6,158,204,331,194
16.6,158,204,330,194
16.6,158,204,331,194
16.6,158,204,331,194
16.6,158,204,331,194
16.6,158,204,330,194
16.6,158,204,330,194
16.6,158,204,330,194
16.6,158,204,330,194
16.6,158,204,331,194
16.6,158,204,331,194
16.6,158,204,330,194
16.6,158,204,330,194
16.6,158,203,330,193
16.6,158,203,330,193
16.6,158,203,330,193
16.6,157,203,330,193
16.8,157,203,330,193
16.8,158,202,330,193
16.8,157,202,330,193
16.8,157,202,330,193
16.8,157,202,330,193
16.8,157,202,330,193
16.8,157,202,330,193
16.8,157,202,330,193
16.8,157,202,330,193
16.8,157,202,330,193
16.8,157,202,330,193
16.8,157,202,330,193
16.8,157,202,330,193
16.8,157,202,330,193
16.8,157,202,330,193
16.8,157,202,330,193
16.8,157,202,330,193
16.6,157,202,330,193
16.6,157,202,330,193
16.6,157,202,330,193
16.6,158,201,331,192
16.6,158,201,331,192
16.6,158,201,331,192
16.6,158,200,331,192
16.6,158,200,331,192
16.6,158,200,331,192
16.6,158,201,331,192
16.6,158,201,331,193
16.6,158,201,331,193
16.6,158,201,331,192
