FPS,BLUE_X,BLUE_Y,RED_X,RED_Y
16.5,226,178,397,144
16.5,226,177,397,145
16.5,224,176,396,145
16.5,223,177,395,147
16.5,224,179,396,149
16.5,226,180,398,151
16.5,229,181,400,151
16.5,232,182,403,152
16.5,233,182,405,152
16.5,233,181,405,150
16.5,233,182,405,149
16.7,233,181,405,147
16.7,233,180,405,145
16.7,234,178,405,143
16.7,235,178,405,142
16.7,235,177,405,141
16.7,234,176,404,140
16.7,233,175,403,137
16.7,232,174,401,135
16.7,230,172,399,132
16.7,228,170,397,129
16.7,227,168,395,128
16.7,226,166,395,126
16.7,225,166,394,125
16.7,225,165,393,125
16.7,225,165,392,125
16.7,224,165,391,125
16.7,221,165,389,125
16.5,218,165,386,126
16.5,216,165,384,126
16.5,215,165,383,126
16.5,214,165,382,127
16.5,213,165,381,127
16.5,212,165,381,127
16.5,212,165,381,127
16.5,213,165,381,127
16.5,212,164,381,127
16.5,212,164,380,127
16.5,212,164,381,127
16.5,212,164,381,127
16.5,212,165,381,127
16.5,212,166,381,128
16.5,213,168,382,130
16.5,214,169,383,131
16.2,214,170,383,131
16.2,213,172,382,132
16.2,212,173,381,135
16.2,212,177,381,138
16.2,211,180,381,142
16.2,210,180,380,143
16.2,208,181,378,144
16.2,206,182,377,146
16.2,205,181,376,147
16.2,204,181,376,149
16.2,205,182,377,150
16.2,205,181,377,150
16.2,206,182,378,151
16.2,206,182,378,151
16.2,206,182,379,152
16.0,207,182,379,152
16.0,207,181,379,153
16.0,208,181,380,153
16.0,209,181,381,153
16.0,210,180,383,153
16.0,212,179,384,153
16.0,213,179,385,153
16.0,214,178,387,152
16.0,216,177,388,151
16.0,218,175,390,150
16.0,218,172,391,147
16.0,219,171,391,144
16.0,221,169,393,141
16.0,224,167,395,138
16.0,230,167,400,135
16.0,232,166,403,134
16.0,234,165,405,133
16.0,234,166,406,133
16.4,235,165,406,132
16.4,236,165,407,132
16.4,237,165,408,132
16.4,238,166,409,131
16.4,238,166,410,132
16.4,240,166,411,132
16.4,240,166,412,132
16.4,240,166,411,131
16.4,241,166,412,131
16.4,242,166,412,130
16.4,243,166,414,129
16.4,246,166,416,129
16.4,247,167,418,129
16.4,248,168,419,128
16.4,249,168,419,126
16.4,249,167,419,125
16.3,249,167,418,123
16.3,248,167,417,121
16.3,248,168,416,121
16.3,247,168,415,121
16.3,245,168,414,122
16.3,244,169,411,123
16.3,241,172,409,124
16.3,238,173,406,125
16.3,236,174,404,127
16.3,234,174,402,127
16.3,232,175,400,128
16.3,230,176,398,129
16.3,228,177,396,130
16.3,227,177,394,131
16.3,225,178,393,132
16.3,223,180,391,133
16.3,220,181,389,134
16.2,219,182,387,135
16.2,218,182,386,136
16.2,218,183,386,137
16.2,218,184,387,139
16.2,218,185,386,140
16.2,217,185,385,141
16.2,218,186,385,141
16.2,219,187,387,143
16.2,221,187,389,145
16.2,222,188,390,146
16.2,221,189,390,147
16.2,222,190,390,147
16.2,223,190,391,147
16.2,224,190,392,148
16.2,224,190,393,147
16.2,226,191,393,147
16.6,228,190,395,147
16.6,230,191,397,146
16.6,232,191,399,145
16.6,235,191,401,144
16.6,237,191,403,143
16.6,240,192,405,143
16.6,241,192,407,143
16.6,242,193,407,143
16.6,242,194,407,143
16.6,242,194,408,143
16.6,244,194,410,144
16.6,246,193,412,143
16.6,249,192,415,142
16.6,252,190,418,142
16.6,255,189,422,139
16.6,260,186,426,137
16.6,263,183,430,135
16.9,266,181,432,133
16.9,267,180,434,132
16.9,266,179,433,132
16.9,265,179,432,131
16.9,265,178,431,130
16.9,264,178,430,129
16.9,262,178,429,129
16.9,262,178,428,129
16.9,260,178,427,129
16.9,259,178,425,128
16.9,257,177,423,127
16.9,255,177,421,125
16.9,253,176,419,124
16.9,251,177,417,123
16.9,251,177,416,123
16.9,251,177,416,123
16.7,251,178,416,123
16.7,251,178,416,123
16.7,250,178,416,123
16.7,250,178,416,123
16.7,250,178,416,123
16.7,250,178,415,123
16.7,250,178,415,123
16.7,249,178,415,123
16.7,250,178,415,123
16.7,249,178,414,122
16.7,249,177,414,122
16.7,247,177,412,122
16.7,247,177,412,121
16.7,246,177,412,121
16.7,247,177,412,121
16.7,247,177,412,121
16.7,247,178,412,122
16.9,247,178,412,122
16.9,246,178,412,122
16.9,246,178,411,121
16.9,246,178,411,121
16.9,246,178,411,122
16.9,246,179,411,122
16.9,246,179,411,122
16.9,246,180,411,122
16.9,246,179,411,122
16.9,247,179,411,122
16.9,247,179,412,122
16.9,247,179,411,121
16.9,247,180,411,122
16.9,247,180,411,122
16.9,247,180,412,122
16.9,247,180,412,122
16.9,247,180,411,122
16.9,247,180,412,122
16.9,247,180,412,122
16.9,248,180,412,122
16.9,248,180,412,121
16.9,248,180,412,122
16.9,247,180,412,122
16.9,248,180,412,121
16.9,248,180,412,121
16.9,248,180,412,122
16.9,247,180,412,122
16.9,248,180,412,122
16.9,247,181,411,122
16.9,247,181,411,122
16.9,247,181,411,122
16.9,247,181,411,122
16.9,247,181,411,122
16.9,247,181,411,122
16.9,247,181,411,122
16.9,247,181,411,122
16.9,247,181,411,122
16.9,247,181,411,122
16.9,247,181,411,122
16.9,247,181,411,122
16.9,247,182,411,122
16.9,247,181,411,122
16.9,247,181,411,122
16.9,247,181,411,122
16.9,247,181,411,122
16.9,247,181,411,122
16.9,247,181,411,122
16.9,247,181,411,122
16.9,247,181,411,122
16.9,247,181,411,122
16.5,247,181,411,122
16.5,247,181,411,122
16.5,247,181,411,122
16.5,247,181,411,122
16.5,247,181,411,122
16.5,247,181,411,122
16.5,247,181,411,122
16.5,247,181,410,122
16.5,247,181,411,122
